designStorm,loadingRatio,depth,probabilityOfFailure,reliability,soilType,reduction,duration,surface
2.4,0,30,0,1.000000000,2,80,2,1
2.5,0,30,0,1.000000000,2,80,2,1
2.6,0,30,0,1.000000000,2,80,2,1
2.7,0,30,0,1.000000000,2,80,2,1
2.8,0,30,0,1.000000000,2,80,2,1
2.9,0,30,0,1.000000000,2,80,2,1
3,0,30,0,1.000000000,2,80,2,1
3.1,0,30,0,1.000000000,2,80,2,1
3.2,0,30,0,1.000000000,2,80,2,1
3.3,0,30,0,1.000000000,2,80,2,1
3.4,0,30,0,1.000000000,2,80,2,1
3.5,0,30,0,1.000000000,2,80,2,1
3.6,0,30,0,1.000000000,2,80,2,1
3.7,0,30,0,1.000000000,2,80,2,1
3.8,0,30,0,1.000000000,2,80,2,1
3.9,0,30,0,1.000000000,2,80,2,1
4,0,30,0,1.000000000,2,80,2,1
4.1,0,30,0,1.000000000,2,80,2,1
4.2,0,30,0,1.000000000,2,80,2,1
4.3,0,30,0,1.000000000,2,80,2,1
4.4,0,30,0,1.000000000,2,80,2,1
4.5,0,30,0,1.000000000,2,80,2,1
4.6,0,30,0,1.000000000,2,80,2,1
4.7,0,30,0,1.000000000,2,80,2,1
4.8,0,30,0,1.000000000,2,80,2,1
4.9,0,30,0,1.000000000,2,80,2,1
5,0,30,0,1.000000000,2,80,2,1
0.1,1,12,0,1.000000000,2,80,2,1
0.2,1,12,0,1.000000000,2,80,2,1
0.3,1,12,0,1.000000000,2,80,2,1
0.4,1,12,0,1.000000000,2,80,2,1
0.5,1,12,0,1.000000000,2,80,2,1
0.6,1,12,0,1.000000000,2,80,2,1
0.7,1,12,0,1.000000000,2,80,2,1
0.8,1,12,0,1.000000000,2,80,2,1
0.9,1,12,0.0002,1.000000000,2,80,2,1
1,1,12,0.0005,1.000000000,2,80,2,1
1.1,1,12,0.0013,0.999000000,2,80,2,1
1.2,1,12,0.0062,0.994000000,2,80,2,1
1.3,1,12,0.0125,0.988000000,2,80,2,1
1.4,1,12,0.0267,0.973000000,2,80,2,1
1.5,1,12,0.046376108,0.954000000,2,80,2,1
1.6,1,12,0.073031496,0.927000000,2,80,2,1
1.7,1,12,0.100953449,0.899000000,2,80,2,1
1.8,1,12,0.157282457,0.843000000,2,80,2,1
1.9,1,12,0.246732026,0.753000000,2,80,2,1
2,1,12,0.268560953,0.731000000,2,80,2,1
2.1,1,12,0.364806867,0.635000000,2,80,2,1
2.2,1,12,0.395424837,0.605000000,2,80,2,1
2.3,1,12,0.541176471,0.459000000,2,80,2,1
2.4,1,12,0.592057762,0.408000000,2,80,2,1
2.5,1,12,0.62,0.380000000,2,80,2,1
2.6,1,12,0.65258216,0.347000000,2,80,2,1
2.7,1,12,0.694915254,0.305000000,2,80,2,1
2.8,1,12,0.7,0.300000000,2,80,2,1
2.9,1,12,0.742857143,0.257000000,2,80,2,1
3,1,12,0.76,0.240000000,2,80,2,1
3.1,1,12,0.783783784,0.216000000,2,80,2,1
3.2,1,12,0.81,0.190000000,2,80,2,1
3.3,1,12,0.835443038,0.165000000,2,80,2,1
3.4,1,12,0.868852459,0.131000000,2,80,2,1
3.5,1,12,0.895833333,0.104000000,2,80,2,1
3.6,1,12,0.912380952,0.087600000,2,80,2,1
3.7,1,12,0.952380952,0.047600000,2,80,2,1
3.8,1,12,0.952380952,0.047600000,2,80,2,1
3.9,1,12,0.955380952,0.044600000,2,80,2,1
4,1,12,0.957380952,0.042600000,2,80,2,1
4.1,1,12,0.959380952,0.040600000,2,80,2,1
4.2,1,12,0.961380952,0.038600000,2,80,2,1
4.3,1,12,0.966380952,0.033600000,2,80,2,1
4.4,1,12,0.973809524,0.026200000,2,80,2,1
4.5,1,12,0.977380952,0.022600000,2,80,2,1
4.6,1,12,0.987380952,0.012600000,2,80,2,1
4.7,1,12,0.987380952,0.012600000,2,80,2,1
4.8,1,12,0.987380952,0.012600000,2,80,2,1
4.9,1,12,0.9999,0.000100000,2,80,2,1
5,1,12,0.9999,0.000100000,2,80,2,1
0.1,1,18,0,1.000000000,2,80,2,1
0.2,1,18,0,1.000000000,2,80,2,1
0.3,1,18,0,1.000000000,2,80,2,1
0.4,1,18,0,1.000000000,2,80,2,1
0.5,1,18,0,1.000000000,2,80,2,1
0.6,1,18,0,1.000000000,2,80,2,1
0.7,1,18,0,1.000000000,2,80,2,1
0.8,1,18,0,1.000000000,2,80,2,1
0.9,1,18,0,1.000000000,2,80,2,1
1,1,18,0,1.000000000,2,80,2,1
1.1,1,18,0,1.000000000,2,80,2,1
1.2,1,18,0,1.000000000,2,80,2,1
1.3,1,18,0,1.000000000,2,80,2,1
1.4,1,18,0,1.000000000,2,80,2,1
1.5,1,18,0,1.000000000,2,80,2,1
1.6,1,18,0.0001,1.000000000,2,80,2,1
1.7,1,18,0.0011,0.999000000,2,80,2,1
1.8,1,18,0.0024,0.998000000,2,80,2,1
1.9,1,18,0.0048,0.995000000,2,80,2,1
2,1,18,0.011,0.989000000,2,80,2,1
2.1,1,18,0.0252,0.975000000,2,80,2,1
2.2,1,18,0.043077269,0.957000000,2,80,2,1
2.3,1,18,0.07184241,0.928000000,2,80,2,1
2.4,1,18,0.110046368,0.890000000,2,80,2,1
2.5,1,18,0.145284622,0.855000000,2,80,2,1
2.6,1,18,0.214431586,0.786000000,2,80,2,1
2.7,1,18,0.269054178,0.731000000,2,80,2,1
2.8,1,18,0.357938719,0.642000000,2,80,2,1
2.9,1,18,0.389507154,0.610000000,2,80,2,1
3,1,18,0.420289855,0.580000000,2,80,2,1
3.1,1,18,0.473214286,0.527000000,2,80,2,1
3.2,1,18,0.570957096,0.429000000,2,80,2,1
3.3,1,18,0.616,0.384000000,2,80,2,1
3.4,1,18,0.651355932,0.349000000,2,80,2,1
3.5,1,18,0.722580645,0.277000000,2,80,2,1
3.6,1,18,0.751879699,0.248000000,2,80,2,1
3.7,1,18,0.766129032,0.234000000,2,80,2,1
3.8,1,18,0.825581395,0.174000000,2,80,2,1
3.9,1,18,0.868852459,0.131000000,2,80,2,1
4,1,18,0.883544304,0.116000000,2,80,2,1
4.1,1,18,0.886792453,0.113000000,2,80,2,1
4.2,1,18,0.886792453,0.113000000,2,80,2,1
4.3,1,18,0.933333333,0.066700000,2,80,2,1
4.4,1,18,0.933333333,0.066700000,2,80,2,1
4.5,1,18,0.933333333,0.066700000,2,80,2,1
4.6,1,18,0.952380952,0.047600000,2,80,2,1
4.7,1,18,0.972222222,0.027800000,2,80,2,1
4.8,1,18,0.979166667,0.020800000,2,80,2,1
4.9,1,18,0.979166667,0.020800000,2,80,2,1
5,1,18,0.999,0.001000000,2,80,2,1
0.1,1,24,0,1.000000000,2,80,2,1
0.2,1,24,0,1.000000000,2,80,2,1
0.3,1,24,0,1.000000000,2,80,2,1
0.4,1,24,0,1.000000000,2,80,2,1
0.5,1,24,0,1.000000000,2,80,2,1
0.6,1,24,0,1.000000000,2,80,2,1
0.7,1,24,0,1.000000000,2,80,2,1
0.8,1,24,0,1.000000000,2,80,2,1
0.9,1,24,0,1.000000000,2,80,2,1
1,1,24,0,1.000000000,2,80,2,1
1.1,1,24,0,1.000000000,2,80,2,1
1.2,1,24,0,1.000000000,2,80,2,1
1.3,1,24,0,1.000000000,2,80,2,1
1.4,1,24,0,1.000000000,2,80,2,1
1.5,1,24,0,1.000000000,2,80,2,1
1.6,1,24,0,1.000000000,2,80,2,1
1.7,1,24,0,1.000000000,2,80,2,1
1.8,1,24,0,1.000000000,2,80,2,1
1.9,1,24,0,1.000000000,2,80,2,1
2,1,24,0,1.000000000,2,80,2,1
2.1,1,24,0.0001,1.000000000,2,80,2,1
2.2,1,24,0.0002,1.000000000,2,80,2,1
2.3,1,24,0.0006,0.999000000,2,80,2,1
2.4,1,24,0.0007,0.999000000,2,80,2,1
2.5,1,24,0.0035,0.997000000,2,80,2,1
2.6,1,24,0.0045,0.996000000,2,80,2,1
2.7,1,24,0.0108,0.989000000,2,80,2,1
2.8,1,24,0.0222,0.978000000,2,80,2,1
2.9,1,24,0.042600399,0.957000000,2,80,2,1
3,1,24,0.065706254,0.934000000,2,80,2,1
3.1,1,24,0.097050938,0.903000000,2,80,2,1
3.2,1,24,0.144178226,0.856000000,2,80,2,1
3.3,1,24,0.193529059,0.806000000,2,80,2,1
3.4,1,24,0.257588899,0.742000000,2,80,2,1
3.5,1,24,0.310810811,0.689000000,2,80,2,1
3.6,1,24,0.380733945,0.619000000,2,80,2,1
3.7,1,24,0.468271335,0.532000000,2,80,2,1
3.8,1,24,0.529411765,0.471000000,2,80,2,1
3.9,1,24,0.548484848,0.452000000,2,80,2,1
4,1,24,0.595588235,0.404000000,2,80,2,1
4.1,1,24,0.675257732,0.325000000,2,80,2,1
4.2,1,24,0.732876712,0.267000000,2,80,2,1
4.3,1,24,0.76,0.240000000,2,80,2,1
4.4,1,24,0.79,0.210000000,2,80,2,1
4.5,1,24,0.82,0.180000000,2,80,2,1
4.6,1,24,0.85,0.150000000,2,80,2,1
4.7,1,24,0.886792453,0.113000000,2,80,2,1
4.8,1,24,0.933333333,0.066700000,2,80,2,1
4.9,1,24,0.933333333,0.066700000,2,80,2,1
5,1,24,0.952380952,0.047600000,2,80,2,1
0.1,1,30,0,1.000000000,2,80,2,1
0.2,1,30,0,1.000000000,2,80,2,1
0.3,1,30,0,1.000000000,2,80,2,1
0.4,1,30,0,1.000000000,2,80,2,1
0.5,1,30,0,1.000000000,2,80,2,1
0.6,1,30,0,1.000000000,2,80,2,1
0.7,1,30,0,1.000000000,2,80,2,1
0.8,1,30,0,1.000000000,2,80,2,1
0.9,1,30,0,1.000000000,2,80,2,1
1,1,30,0,1.000000000,2,80,2,1
1.1,1,30,0,1.000000000,2,80,2,1
1.2,1,30,0,1.000000000,2,80,2,1
1.3,1,30,0,1.000000000,2,80,2,1
1.4,1,30,0,1.000000000,2,80,2,1
1.5,1,30,0,1.000000000,2,80,2,1
1.6,1,30,0,1.000000000,2,80,2,1
1.7,1,30,0,1.000000000,2,80,2,1
1.8,1,30,0,1.000000000,2,80,2,1
1.9,1,30,0,1.000000000,2,80,2,1
2,1,30,0,1.000000000,2,80,2,1
2.1,1,30,0,1.000000000,2,80,2,1
2.2,1,30,0,1.000000000,2,80,2,1
2.3,1,30,0,1.000000000,2,80,2,1
2.4,1,30,0,1.000000000,2,80,2,1
2.5,1,30,0,1.000000000,2,80,2,1
2.6,1,30,0,1.000000000,2,80,2,1
2.7,1,30,0,1.000000000,2,80,2,1
2.8,1,30,0,1.000000000,2,80,2,1
2.9,1,30,0.0001,1.000000000,2,80,2,1
3,1,30,0.0005,1.000000000,2,80,2,1
3.1,1,30,0.001,0.999000000,2,80,2,1
3.2,1,30,0.0019,0.998000000,2,80,2,1
3.3,1,30,0.0051,0.995000000,2,80,2,1
3.4,1,30,0.0098,0.990000000,2,80,2,1
3.5,1,30,0.0199,0.980000000,2,80,2,1
3.6,1,30,0.041415013,0.959000000,2,80,2,1
3.7,1,30,0.062982869,0.937000000,2,80,2,1
3.8,1,30,0.089857213,0.910000000,2,80,2,1
3.9,1,30,0.135739506,0.864000000,2,80,2,1
4,1,30,0.185966914,0.814000000,2,80,2,1
4.1,1,30,0.252961083,0.747000000,2,80,2,1
4.2,1,30,0.290224033,0.710000000,2,80,2,1
4.3,1,30,0.375375375,0.625000000,2,80,2,1
4.4,1,30,0.413005272,0.587000000,2,80,2,1
4.5,1,30,0.5,0.500000000,2,80,2,1
4.6,1,30,0.552147239,0.448000000,2,80,2,1
4.7,1,30,0.601503759,0.398000000,2,80,2,1
4.8,1,30,0.645454545,0.355000000,2,80,2,1
4.9,1,30,0.682795699,0.317000000,2,80,2,1
5,1,30,0.725490196,0.275000000,2,80,2,1
0.1,0,6,0,1.000000000,1,80,2,1
0.2,0,6,0,1.000000000,1,80,2,1
0.3,0,6,0,1.000000000,1,80,2,1
0.4,0,6,0,1.000000000,1,80,2,1
0.5,0,6,0,1.000000000,1,80,2,1
0.6,0,6,0,1.000000000,1,80,2,1
0.7,0,6,0.0001,1.000000000,1,80,2,1
0.8,0,6,0,1.000000000,1,80,2,1
0.9,0,6,0.0003,1.000000000,1,80,2,1
1,0,6,0.0009,0.999000000,1,80,2,1
1.1,0,6,0.0017,0.998000000,1,80,2,1
1.2,0,6,0.0048,0.995000000,1,80,2,1
1.3,0,6,0.0097,0.990000000,1,80,2,1
1.4,0,6,0.0164,0.984000000,1,80,2,1
1.5,0,6,0.0282,0.972000000,1,80,2,1
1.6,0,6,0.043896848,0.956000000,1,80,2,1
1.7,0,6,0.064344544,0.936000000,1,80,2,1
1.8,0,6,0.087550971,0.912000000,1,80,2,1
1.9,0,6,0.112949411,0.887000000,1,80,2,1
2,0,6,0.142620232,0.857000000,1,80,2,1
2.1,0,6,0.174302264,0.826000000,1,80,2,1
2.2,0,6,0.203833866,0.796000000,1,80,2,1
2.3,0,6,0.25848564,0.742000000,1,80,2,1
2.4,0,6,0.271627907,0.728000000,1,80,2,1
2.5,0,6,0.33006135,0.670000000,1,80,2,1
2.6,0,6,0.375375375,0.625000000,1,80,2,1
2.7,0,6,0.396721311,0.603000000,1,80,2,1
2.8,0,6,0.478359909,0.522000000,1,80,2,1
2.9,0,6,0.497524752,0.502000000,1,80,2,1
3,0,6,0.53,0.470000000,1,80,2,1
3.1,0,6,0.544642857,0.455000000,1,80,2,1
3.2,0,6,0.57,0.430000000,1,80,2,1
3.3,0,6,0.6,0.400000000,1,80,2,1
3.4,0,6,0.651162791,0.349000000,1,80,2,1
3.5,0,6,0.686486486,0.314000000,1,80,2,1
3.6,0,6,0.699421965,0.301000000,1,80,2,1
3.7,0,6,0.732876712,0.267000000,1,80,2,1
3.8,0,6,0.75,0.250000000,1,80,2,1
3.9,0,6,0.775862069,0.224000000,1,80,2,1
4,0,6,0.79,0.210000000,1,80,2,1
4.1,0,6,0.81,0.190000000,1,80,2,1
4.2,0,6,0.835443038,0.165000000,1,80,2,1
4.3,0,6,0.849315068,0.151000000,1,80,2,1
4.4,0,6,0.855072464,0.145000000,1,80,2,1
4.5,0,6,0.868852459,0.131000000,1,80,2,1
4.6,0,6,0.877192982,0.123000000,1,80,2,1
4.7,0,6,0.89,0.110000000,1,80,2,1
4.8,0,6,0.918918919,0.081100000,1,80,2,1
4.9,0,6,0.952380952,0.047600000,1,80,2,1
5,0,6,0.97,0.030000000,1,80,2,1
0.1,0,12,0,1.000000000,1,80,2,1
0.2,0,12,0,1.000000000,1,80,2,1
0.3,0,12,0,1.000000000,1,80,2,1
0.4,0,12,0,1.000000000,1,80,2,1
0.5,0,12,0,1.000000000,1,80,2,1
0.6,0,12,0,1.000000000,1,80,2,1
0.7,0,12,0,1.000000000,1,80,2,1
0.8,0,12,0,1.000000000,1,80,2,1
0.9,0,12,0,1.000000000,1,80,2,1
1,0,12,0,1.000000000,1,80,2,1
1.1,0,12,0,1.000000000,1,80,2,1
1.2,0,12,0,1.000000000,1,80,2,1
1.3,0,12,0,1.000000000,1,80,2,1
1.4,0,12,0,1.000000000,1,80,2,1
1.5,0,12,0,1.000000000,1,80,2,1
1.6,0,12,0,1.000000000,1,80,2,1
1.7,0,12,0,1.000000000,1,80,2,1
1.8,0,12,0,1.000000000,1,80,2,1
1.9,0,12,0,1.000000000,1,80,2,1
2,0,12,0,1.000000000,1,80,2,1
2.1,0,12,0,1.000000000,1,80,2,1
2.2,0,12,0.0001,1.000000000,1,80,2,1
2.3,0,12,0.0002,1.000000000,1,80,2,1
2.4,0,12,0.0001,1.000000000,1,80,2,1
2.5,0,12,0.0001,1.000000000,1,80,2,1
2.6,0,12,0.0001,1.000000000,1,80,2,1
2.7,0,12,0.0006,0.999000000,1,80,2,1
2.8,0,12,0.001,0.999000000,1,80,2,1
2.9,0,12,0.0016,0.998000000,1,80,2,1
3,0,12,0.0014,0.999000000,1,80,2,1
3.1,0,12,0.0026,0.997000000,1,80,2,1
3.2,0,12,0.0048,0.995000000,1,80,2,1
3.3,0,12,0.0094,0.991000000,1,80,2,1
3.4,0,12,0.0126,0.987000000,1,80,2,1
3.5,0,12,0.0171,0.983000000,1,80,2,1
3.6,0,12,0.0227,0.977000000,1,80,2,1
3.7,0,12,0.0339,0.966000000,1,80,2,1
3.8,0,12,0.04599085,0.954000000,1,80,2,1
3.9,0,12,0.055449611,0.945000000,1,80,2,1
4,0,12,0.071278023,0.929000000,1,80,2,1
4.1,0,12,0.077684211,0.922000000,1,80,2,1
4.2,0,12,0.099972307,0.900000000,1,80,2,1
4.3,0,12,0.128450497,0.872000000,1,80,2,1
4.4,0,12,0.144664698,0.855000000,1,80,2,1
4.5,0,12,0.166251867,0.834000000,1,80,2,1
4.6,0,12,0.187536065,0.812000000,1,80,2,1
4.7,0,12,0.227272727,0.773000000,1,80,2,1
4.8,0,12,0.260334213,0.740000000,1,80,2,1
4.9,0,12,0.287148594,0.713000000,1,80,2,1
5,0,12,0.336283186,0.664000000,1,80,2,1
0.1,0,18,0,1.000000000,1,80,2,1
0.2,0,18,0,1.000000000,1,80,2,1
0.3,0,18,0,1.000000000,1,80,2,1
0.4,0,18,0,1.000000000,1,80,2,1
0.5,0,18,0,1.000000000,1,80,2,1
0.6,0,18,0,1.000000000,1,80,2,1
0.7,0,18,0,1.000000000,1,80,2,1
0.8,0,18,0,1.000000000,1,80,2,1
0.9,0,18,0,1.000000000,1,80,2,1
1,0,18,0,1.000000000,1,80,2,1
1.1,0,18,0,1.000000000,1,80,2,1
1.2,0,18,0,1.000000000,1,80,2,1
1.3,0,18,0,1.000000000,1,80,2,1
1.4,0,18,0,1.000000000,1,80,2,1
1.5,0,18,0,1.000000000,1,80,2,1
1.6,0,18,0,1.000000000,1,80,2,1
1.7,0,18,0,1.000000000,1,80,2,1
1.8,0,18,0,1.000000000,1,80,2,1
1.9,0,18,0,1.000000000,1,80,2,1
2,0,18,0,1.000000000,1,80,2,1
2.1,0,18,0,1.000000000,1,80,2,1
2.2,0,18,0,1.000000000,1,80,2,1
2.3,0,18,0,1.000000000,1,80,2,1
2.4,0,18,0,1.000000000,1,80,2,1
2.5,0,18,0,1.000000000,1,80,2,1
2.6,0,18,0,1.000000000,1,80,2,1
2.7,0,18,0,1.000000000,1,80,2,1
2.8,0,18,0,1.000000000,1,80,2,1
2.9,0,18,0,1.000000000,1,80,2,1
3,0,18,0,1.000000000,1,80,2,1
3.1,0,18,0,1.000000000,1,80,2,1
3.2,0,18,0,1.000000000,1,80,2,1
3.3,0,18,0,1.000000000,1,80,2,1
3.4,0,18,0,1.000000000,1,80,2,1
3.5,0,18,0,1.000000000,1,80,2,1
3.6,0,18,0,1.000000000,1,80,2,1
3.7,0,18,0,1.000000000,1,80,2,1
3.8,0,18,0,1.000000000,1,80,2,1
3.9,0,18,0,1.000000000,1,80,2,1
4,0,18,0,1.000000000,1,80,2,1
4.1,0,18,0,1.000000000,1,80,2,1
4.2,0,18,0,1.000000000,1,80,2,1
4.3,0,18,0,1.000000000,1,80,2,1
4.4,0,18,0,1.000000000,1,80,2,1
4.5,0,18,0,1.000000000,1,80,2,1
4.6,0,18,0,1.000000000,1,80,2,1
4.7,0,18,0.0001,1.000000000,1,80,2,1
4.8,0,18,0.0007,0.999000000,1,80,2,1
4.9,0,18,0.0007,0.999000000,1,80,2,1
5,0,18,0.0006,0.999000000,1,80,2,1
0.1,1,6,0,1.000000000,1,80,2,1
0.2,1,6,0,1.000000000,1,80,2,1
0.3,1,6,0,1.000000000,1,80,2,1
0.4,1,6,0.0002,1.000000000,1,80,2,1
0.5,1,6,0.001,0.999000000,1,80,2,1
0.6,1,6,0.0048,0.995000000,1,80,2,1
0.7,1,6,0.0153,0.985000000,1,80,2,1
0.8,1,6,0.0359,0.964000000,1,80,2,1
0.9,1,6,0.070534699,0.929000000,1,80,2,1
1,1,6,0.13300115,0.867000000,1,80,2,1
1.1,1,6,0.18554354,0.814000000,1,80,2,1
1.2,1,6,0.247736626,0.752000000,1,80,2,1
1.3,1,6,0.360056259,0.640000000,1,80,2,1
1.4,1,6,0.422586521,0.577000000,1,80,2,1
1.5,1,6,0.526170799,0.474000000,1,80,2,1
1.6,1,6,0.55625,0.444000000,1,80,2,1
1.7,1,6,0.615079365,0.385000000,1,80,2,1
1.8,1,6,0.725490196,0.275000000,1,80,2,1
1.9,1,6,0.761904762,0.238000000,1,80,2,1
2,1,6,0.805,0.195000000,1,80,2,1
2.1,1,6,0.849,0.151000000,1,80,2,1
2.2,1,6,0.895833333,0.104000000,1,80,2,1
2.3,1,6,0.92,0.080000000,1,80,2,1
2.4,1,6,0.942962963,0.057000000,1,80,2,1
2.5,1,6,0.965517241,0.034500000,1,80,2,1
2.6,1,6,0.972972973,0.027000000,1,80,2,1
2.7,1,6,0.975,0.025000000,1,80,2,1
2.8,1,6,0.982972973,0.017000000,1,80,2,1
2.9,1,6,0.992972973,0.007030000,1,80,2,1
3,1,6,1,0.000000000,1,80,2,1
3.1,1,6,1,0.000000000,1,80,2,1
3.2,1,6,1,0.000000000,1,80,2,1
3.3,1,6,1,0.000000000,1,80,2,1
3.4,1,6,1,0.000000000,1,80,2,1
3.5,1,6,1,0.000000000,1,80,2,1
3.6,1,6,1,0.000000000,1,80,2,1
3.7,1,6,1,0.000000000,1,80,2,1
3.8,1,6,1,0.000000000,1,80,2,1
3.9,1,6,1,0.000000000,1,80,2,1
4,1,6,1,0.000000000,1,80,2,1
4.1,1,6,1,0.000000000,1,80,2,1
4.2,1,6,1,0.000000000,1,80,2,1
4.3,1,6,1,0.000000000,1,80,2,1
4.4,1,6,1,0.000000000,1,80,2,1
4.5,1,6,1,0.000000000,1,80,2,1
4.6,1,6,1,0.000000000,1,80,2,1
4.7,1,6,1,0.000000000,1,80,2,1
4.8,1,6,1,0.000000000,1,80,2,1
4.9,1,6,1,0.000000000,1,80,2,1
5,1,6,1,0.000000000,1,80,2,1
0.1,1,12,0,1.000000000,1,80,2,1
0.2,1,12,0,1.000000000,1,80,2,1
0.3,1,12,0,1.000000000,1,80,2,1
0.4,1,12,0,1.000000000,1,80,2,1
0.5,1,12,0,1.000000000,1,80,2,1
0.6,1,12,0,1.000000000,1,80,2,1
0.7,1,12,0,1.000000000,1,80,2,1
0.8,1,12,0,1.000000000,1,80,2,1
0.9,1,12,0,1.000000000,1,80,2,1
1,1,12,0,1.000000000,1,80,2,1
1.1,1,12,0,1.000000000,1,80,2,1
1.2,1,12,0,1.000000000,1,80,2,1
1.3,1,12,0.0002,1.000000000,1,80,2,1
1.4,1,12,0.001,0.999000000,1,80,2,1
1.5,1,12,0.0032,0.997000000,1,80,2,1
1.6,1,12,0.0074,0.993000000,1,80,2,1
1.7,1,12,0.016,0.984000000,1,80,2,1
1.8,1,12,0.0283,0.972000000,1,80,2,1
1.9,1,12,0.043145207,0.957000000,1,80,2,1
2,1,12,0.083447021,0.917000000,1,80,2,1
2.1,1,12,0.107604448,0.892000000,1,80,2,1
2.2,1,12,0.151921358,0.848000000,1,80,2,1
2.3,1,12,0.224063401,0.776000000,1,80,2,1
2.4,1,12,0.265822785,0.734000000,1,80,2,1
2.5,1,12,0.365467626,0.635000000,1,80,2,1
2.6,1,12,0.393203883,0.607000000,1,80,2,1
2.7,1,12,0.45174538,0.548000000,1,80,2,1
2.8,1,12,0.552147239,0.448000000,1,80,2,1
2.9,1,12,0.616,0.384000000,1,80,2,1
3,1,12,0.642857143,0.357000000,1,80,2,1
3.1,1,12,0.686486486,0.314000000,1,80,2,1
3.2,1,12,0.73943662,0.261000000,1,80,2,1
3.3,1,12,0.792,0.208000000,1,80,2,1
3.4,1,12,0.845,0.155000000,1,80,2,1
3.5,1,12,0.898,0.102000000,1,80,2,1
3.6,1,12,0.952380952,0.047600000,1,80,2,1
3.7,1,12,0.955380952,0.044600000,1,80,2,1
3.8,1,12,0.959380952,0.040600000,1,80,2,1
3.9,1,12,0.96875,0.031300000,1,80,2,1
4,1,12,0.97875,0.021300000,1,80,2,1
4.1,1,12,1,0.000000000,1,80,2,1
4.2,1,12,1,0.000000000,1,80,2,1
4.3,1,12,1,0.000000000,1,80,2,1
4.4,1,12,1,0.000000000,1,80,2,1
4.5,1,12,1,0.000000000,1,80,2,1
4.6,1,12,1,0.000000000,1,80,2,1
4.7,1,12,1,0.000000000,1,80,2,1
4.8,1,12,1,0.000000000,1,80,2,1
4.9,1,12,1,0.000000000,1,80,2,1
5,1,12,1,0.000000000,1,80,2,1
0.1,1,18,0,1.000000000,1,80,2,1
0.2,1,18,0,1.000000000,1,80,2,1
0.3,1,18,0,1.000000000,1,80,2,1
0.4,1,18,0,1.000000000,1,80,2,1
0.5,1,18,0,1.000000000,1,80,2,1
0.6,1,18,0,1.000000000,1,80,2,1
0.7,1,18,0,1.000000000,1,80,2,1
0.8,1,18,0,1.000000000,1,80,2,1
0.9,1,18,0,1.000000000,1,80,2,1
1,1,18,0,1.000000000,1,80,2,1
1.1,1,18,0,1.000000000,1,80,2,1
1.2,1,18,0,1.000000000,1,80,2,1
1.3,1,18,0,1.000000000,1,80,2,1
1.4,1,18,0,1.000000000,1,80,2,1
1.5,1,18,0,1.000000000,1,80,2,1
1.6,1,18,0,1.000000000,1,80,2,1
1.7,1,18,0,1.000000000,1,80,2,1
1.8,1,18,0,1.000000000,1,80,2,1
1.9,1,18,0,1.000000000,1,80,2,1
2,1,18,0,1.000000000,1,80,2,1
2.1,1,18,0.0002,1.000000000,1,80,2,1
2.2,1,18,0.0001,1.000000000,1,80,2,1
2.3,1,18,0.0002,1.000000000,1,80,2,1
2.4,1,18,0.001,0.999000000,1,80,2,1
2.5,1,18,0.0023,0.998000000,1,80,2,1
2.6,1,18,0.0039,0.996000000,1,80,2,1
2.7,1,18,0.009,0.991000000,1,80,2,1
2.8,1,18,0.0131,0.987000000,1,80,2,1
2.9,1,18,0.0248,0.975000000,1,80,2,1
3,1,18,0.039257673,0.961000000,1,80,2,1
3.1,1,18,0.070588235,0.929000000,1,80,2,1
3.2,1,18,0.089835097,0.910000000,1,80,2,1
3.3,1,18,0.126262626,0.874000000,1,80,2,1
3.4,1,18,0.179096353,0.821000000,1,80,2,1
3.5,1,18,0.227540501,0.772000000,1,80,2,1
3.6,1,18,0.300107181,0.700000000,1,80,2,1
3.7,1,18,0.409326425,0.591000000,1,80,2,1
3.8,1,18,0.413005272,0.587000000,1,80,2,1
3.9,1,18,0.472160356,0.528000000,1,80,2,1
4,1,18,0.546546547,0.453000000,1,80,2,1
4.1,1,18,0.607692308,0.392000000,1,80,2,1
4.2,1,18,0.657142857,0.343000000,1,80,2,1
4.3,1,18,0.748148148,0.252000000,1,80,2,1
4.4,1,18,0.806122449,0.194000000,1,80,2,1
4.5,1,18,0.825581395,0.174000000,1,80,2,1
4.6,1,18,0.86,0.140000000,1,80,2,1
4.7,1,18,0.933333333,0.066700000,1,80,2,1
4.8,1,18,0.94,0.060000000,1,80,2,1
4.9,1,18,0.958333333,0.041700000,1,80,2,1
5,1,18,0.97,0.030000000,1,80,2,1
0.1,0.2,12,0,1,3,80,2,0
0.2,0.2,12,0,1,3,80,2,0
0.3,0.2,12,0,1,3,80,2,0
0.4,0.2,12,0,1,3,80,2,0
0.5,0.2,12,0,1,3,80,2,0
0.6,0.2,12,0,1,3,80,2,0
0.7,0.2,12,0,1,3,80,2,0
0.8,0.2,12,0,1,3,80,2,0
0.9,0.2,12,0,1,3,80,2,0
1,0.2,12,0,1,3,80,2,0
1.1,0.2,12,0.0005,0.9995,3,80,2,0
1.2,0.2,12,0.0043,0.9957,3,80,2,0
1.3,0.2,12,0.0182,0.9818,3,80,2,0
1.4,0.2,12,0.050484921,0.949515079,3,80,2,0
1.5,0.2,12,0.094163424,0.905836576,3,80,2,0
1.6,0.2,12,0.162621359,0.837378641,3,80,2,0
